headline,summary,content,url,image_url,published_date,source_name,market
"Nasdaq 100, S&P 500 Hit New All-Time Highs, Airlines Jump: What's Moving Markets Tuesday?","Wall Street is in full rally mode after July’s inflation data eased fears that tariff-related cost pressures were widespread. The headline Consumer Price Index (CPI) came in below expectations, holding steady at 2.7% year-over-year and fueling speculation of upcoming interest rate cuts.","Wall Street is in full rally mode after July’s inflation data eased fears that tariff-related cost pressures were widespread. The headline Consumer Price Index (CPI) came in below expectations, holding steady at 2.7% year-over-year and fueling specul... [4075 chars]",https://www.benzinga.com/markets/market-summary/25/08/47068641/nasdaq-100-sp-500-hit-new-all-time-highs-airlines-jump-whats-moving-markets-tuesday,https://cdn.benzinga.com/files/images/story/2025/08/12/wall-street-bull-ai.png?width=1200&height=800&fit=crop,2025-08-12 17:19:57+00:00,Benzinga,SP500
S&P 500 Reaches Record High on Inflation Report,S&P 500 Reaches Record High on Inflation Report,"Wall Street's main indexes rose Tuesday, with the S&P 500 and the Nasdaq at record highs after data showed inflation rose broadly in line with expectations in July, bolstering expectations that the Federal Reserve could lower interest rates next mont... [3003 chars]",https://www.newsmax.com/finance/streettalk/stocks-inflation-fed/2025/08/12/id/1222125/,https://www.newsmax.com/CMSPages/GetFile.aspx?guid=61f3f39e-01c0-46ec-a3af-9516692427b0&SiteName=Newsmax,2025-08-12 16:42:56+00:00,Newsmax,SP500
"Le S&P 500 et le Nasdaq atteignent des sommets, alors que l'inflation augmente modérément en juillet","((Traduction automatisée par Reuters à l'aide de l'apprentissage automatique et de l'IA générative, veuillez vous référer à l'avertissement suivant: https://bit.ly/rtrsauto)) * Indices en hausse: Dow 1,06... - 12/08/2025 à 18:30 - Boursorama","Le S&P 500 et le Nasdaq atteignent des sommets, alors que l'inflation augmente modérément en juillet
((Traduction automatisée par Reuters à l'aide de l'apprentissage automatique et de l'IA générative, veuillez vous référer à l'avertissement suivant: ... [4656 chars]",https://www.boursorama.com/bourse/actualites/le-s-p-500-et-le-nasdaq-atteignent-des-sommets-alors-que-l-inflation-augmente-moderement-en-juillet-d039ca1dca6deee464f19280c15f8eb2,https://www.boursorama.com/bundles/boursoramaui/images/news/trading-news-1.jpg,2025-08-12 16:30:47+00:00,Boursorama,SP500
"S&P 500, Nasdaq at record highs as inflation rises moderately in July","Wall Street's main indexes rose on Tuesday, with the S&P 500 and the Nasdaq at record highs after data showed inflation rose broadly in line with expectations in July, bolstering expectations that the Federal Reserve could lower interest rates next month.","Futures-options traders work on the floor at the American Stock Exchange (AMEX) at the New York Stock Exchange (NYSE) in New York City, U.S., August 12, 2025. REUTERS/Brendan McDermid Purchase Licensing Rights , opens new tab
Summary
Companies Indexe... [3139 chars]",https://www.reuters.com/business/sp-500-nasdaq-record-highs-inflation-rises-moderately-july-2025-08-12/,https://www.reuters.com/resizer/v2/RHPN4YMQXBJ3PKEFYUXU7RWDSQ.jpg?auth=c4fefc7ba3e89d2193fca25bbea07c58ea612fdb911410293bde3c1acea334dc&height=1005&width=1920&quality=80&smart=true,2025-08-12 16:30:24+00:00,Reuters,SP500
"Top Stock Movers Now: Hanesbrands, On Holding, Cardinal Health, and More","U.S. equities were up at midday, with the Nasdaq and S&P 500 trading at record highs, as consumer inflation rose less than anticipated in July.","Key Takeaways U.S. equities were up at midday, with the Nasdaq and S&P 500 both trading at record highs, as consumer inflation rose less than anticipated in July.
A report that Gildan Activewear has made an nearly $5 billion bid for Hanesbrands sent ... [1607 chars]",https://www.investopedia.com/top-stock-movers-now-hanesbrands-on-holding-cardinal-health-and-more-11789431,https://www.investopedia.com/thmb/5ipNyk4Xabw3RY1dTERx3n5-QH0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-2229019669-9dea3de3268c490b851a572e5aac300b.jpg,2025-08-12 15:43:22+00:00,Investopedia,SP500
IPO performance vs. S&P 500 since April market low? Not even close,Initial public offerings have outperformed stocks by a wide margin since the 2025 market bottom. Time to worry about repeat of IPO boom and bust of 2020-2021?,"Kennedy likens the current IPO resurgence to the post-financial crisis era, and specifically, a five-year stretch between 2014 and 2019 during which IPO offerings rebounded. But even that level of sustained pickup in deals, he said, ""is going to feel... [4466 chars]",https://www.cnbc.com/2025/08/12/ipo-performance-sp-500-stocks-bull-market.html,https://image.cnbcfm.com/api/v1/image/108155265-1749135108552-CRCL-OB-20250605-CC-PRESS-35.jpg?v=1749135801&w=1920&h=1080,2025-08-12 15:10:26+00:00,CNBC,SP500
S&P 500 e Nasdaq marcam novas máximas históricas com corte de juros no ar,Dados de inflação alimentaram o otimismo em torno do corte de juros já em setembro,"Os principais índices de ações das bolsas de Nova York fecharam em alta, nesta terça-feira, com investidores reagindo à divulgação do índice de preços ao consumidor (CPI, na sigla em inglês) dos Estados Unidos, que veio em linha com o esperado e mant... [1147 chars]",https://valorinveste.globo.com/produtos/investimento-no-exterior/noticia/2025/08/12/bolsas-dos-eua-sobem-apos-inflacao-em-linha-com-o-esperado.ghtml,https://s2-valor-investe.glbimg.com/4xy0067nHqy4irUjm7rA66d0sEU=/3675x0/filters:format(jpeg)/https://i.s3.glbimg.com/v1/AUTH_f035dd6fd91c438fa04ab718d608bbaa/internal_photos/bs/2020/w/5/vlFlWjTKWj19ItwWmtTQ/gettyimages-501228753.jpg,2025-08-12 14:34:15+00:00,Valor Investe,SP500
Stocks climb toward records as hopes build for an interest rate cut next month,The U.S. stock market is climbing toward records after data showed inflation across the country was a touch better last month than economists expected. The S&P 500 rose 0.5% in early trading Tuesday.,NEW YORK — The U.S. stock market is climbing toward records after data showed inflation across the country was a touch better last month than economists expected. The S&P 500 rose 0.5% in early trading Tuesday. The Dow Jones Industrial Average was up... [4014 chars],https://www.chicagotribune.com/2025/08/12/stocks-interest-rate/,https://www.chicagotribune.com/wp-content/uploads/2025/08/Financial_Markets_Wall_Street_97562-1.jpg?w=1024&h=683,2025-08-12 13:48:42+00:00,Chicago Tribune,SP500
Stocks climb toward records as hopes build for an interest rate cut next month,NEW YORK (AP) — The U.S. stock market is climbing toward records after data showed inflation across the country was a touch better last month than economists expected. The S&P 500 rose 0.5% in early trading Tuesday.,NEW YORK (AP) — The U.S. stock market is climbing toward records after data showed inflation across the country was a touch better last month than economists expected. The S&P 500 rose 0.5% in early trading Tuesday. The Dow Jones Industrial Average w... [4068 chars],https://www.baytoday.ca/business/stocks-climb-toward-records-as-hopes-build-for-an-interest-rate-cut-next-month-11064028,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/08/7bdd43b019c1f0b4fca06bd24fee20a296c1a1301f9bd48facb8259fdfd74ac4.jpg;w=1200;h=800;mode=crop,2025-08-12 13:35:03+00:00,BayToday,SP500
Stocks climb toward records as hopes build for an interest rate cut next month,NEW YORK (AP) — The U.S. stock market is climbing toward records after data showed inflation across the country was a touch better last month than economists expected. The S&P 500 rose 0.5% in early trading Tuesday.,NEW YORK (AP) — The U.S. stock market is climbing toward records after data showed inflation across the country was a touch better last month than economists expected. The S&P 500 rose 0.5% in early trading Tuesday. The Dow Jones Industrial Average w... [4068 chars],https://www.elliotlaketoday.com/national-business/stocks-climb-toward-records-as-hopes-build-for-an-interest-rate-cut-next-month-11064028,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/08/7bdd43b019c1f0b4fca06bd24fee20a296c1a1301f9bd48facb8259fdfd74ac4.jpg;w=1200;h=800;mode=crop,2025-08-12 13:35:03+00:00,ElliotLakeToday.com,SP500
Stocks climb toward records as hopes build for an interest rate cut next month,NEW YORK (AP) — The U.S. stock market is climbing toward records after data showed inflation across the country was a touch better last month than economists expected. The S&P 500 rose 0.5% in early trading Tuesday.,"NEW YORK (AP) — The U.S. stock market is climbing toward records after data showed inflation across the country was a touch better last month than economists expected. The S&P 500 rose 0.5% in early trading Tuesday.
NEW YORK (AP) — The U.S. stock mar... [4284 chars]",https://www.vancouverisawesome.com/national-business/stocks-climb-toward-records-as-hopes-build-for-an-interest-rate-cut-next-month-11064037,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/08/7bdd43b019c1f0b4fca06bd24fee20a296c1a1301f9bd48facb8259fdfd74ac4.jpg;w=1200;h=800;mode=crop,2025-08-12 13:35:03+00:00,Vancouver Is Awesome,SP500
Stocks climb toward records as hopes build for an interest rate cut next month,NEW YORK (AP) — The U.S. stock market is climbing toward records after data showed inflation across the country was a touch better last month than economists expected. The S&P 500 rose 0.5% in early trading Tuesday.,NEW YORK (AP) — The U.S. stock market is climbing toward records after data showed inflation across the country was a touch better last month than economists expected. The S&P 500 rose 0.5% in early trading Tuesday. The Dow Jones Industrial Average w... [4068 chars],https://www.sootoday.com/national-business/stocks-climb-toward-records-as-hopes-build-for-an-interest-rate-cut-next-month-11064028,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/08/7bdd43b019c1f0b4fca06bd24fee20a296c1a1301f9bd48facb8259fdfd74ac4.jpg;w=1200;h=800;mode=crop,2025-08-12 13:35:03+00:00,SooToday,SP500
Stocks climb toward records as hopes build for an interest rate cut next month,NEW YORK (AP) — The U.S. stock market is climbing toward records after data showed inflation across the country was a touch better last month than economists expected. The S&P 500 rose 0.5% in early trading Tuesday.,NEW YORK (AP) — The U.S. stock market is climbing toward records after data showed inflation across the country was a touch better last month than economists expected. The S&P 500 rose 0.5% in early trading Tuesday. The Dow Jones Industrial Average w... [4068 chars],https://www.guelphtoday.com/national-business/stocks-climb-toward-records-as-hopes-build-for-an-interest-rate-cut-next-month-11064028,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/08/7bdd43b019c1f0b4fca06bd24fee20a296c1a1301f9bd48facb8259fdfd74ac4.jpg;w=1200;h=800;mode=crop,2025-08-12 13:35:03+00:00,GuelphToday,SP500
Stocks climb toward records as hopes build for an interest rate cut next month,NEW YORK (AP) — The U.S. stock market is climbing toward records after data showed inflation across the country was a touch better last month than economists expected. The S&P 500 rose 0.5% in early trading Tuesday.,NEW YORK (AP) — The U.S. stock market is climbing toward records after data showed inflation across the country was a touch better last month than economists expected. The S&P 500 rose 0.5% in early trading Tuesday. The Dow Jones Industrial Average w... [4068 chars],https://www.bradfordtoday.ca/national-business/stocks-climb-toward-records-as-hopes-build-for-an-interest-rate-cut-next-month-11064028,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/08/7bdd43b019c1f0b4fca06bd24fee20a296c1a1301f9bd48facb8259fdfd74ac4.jpg;w=1200;h=800;mode=crop,2025-08-12 13:35:03+00:00,BradfordToday,SP500
Le S&P 500 en hausse avec le CPI,"Le S&P 500 progressait dans les échanges en préouverture à la suite de la publication de l’indice des prix à la consommation aux États-Unis. Attendu en hausse de 0.1 point à +2.80%, il est...
-Le 12 août 2025 à 14:42
- Zonebourse","Le S&P 500 progressait dans les échanges en préouverture à la suite de la publication de l’indice des prix à la consommation aux États-Unis. Attendu en hausse de 0.1 point à +2.80%, il est finalement ressorti inchangé à 2.70%. Expurgé des éléments vo... [497 chars]",https://www.zonebourse.com/actualite-bourse/le-s-p-500-en-hausse-avec-le-cpi-ce7c51dad88cf523,https://cdn.zonebourse.com/static/resize/0/0//graf/as50801527.gif,2025-08-12 12:42:40+00:00,Zonebourse.com,SP500
"Stock Market Today: S&P 500, Nasdaq 100 Futures Rise As July CPI Rises Below Consensus View-AST SpaceMobile, BigBear.AI, Intel In Focus (UPDATED)",U.S. stock futures were swinging between gains and losses on Tuesday following Monday's decline. Futures of benchmark indices were mixed.,"U.S. stock futures rebounded on Tuesday following Monday’s decline. Futures of major benchmark indices were lower.
The Consumer Price Index for All Urban Consumers increased 0.2% on a seasonally adjusted basis in July, after rising 0.3% in June, the ... [8946 chars]",https://www.benzinga.com/markets/equities/25/08/47053091/stock-market-today-sp-500-nasdaq-100-futures-trade-mixed-ahead-of-july-cpi-report-ast-spacemobile-bigbear-ai-intel-in-focus,https://cdn.benzinga.com/files/images/story/2025/08/12/Wall-Street.jpeg?width=1200&height=800&fit=crop,2025-08-12 12:42:00+00:00,Benzinga,SP500
"Markets News, Aug. 12, 2025: S&P 500, Nasdaq Close at Record Highs as Stocks Surge After CPI Report Boosts Rate-Cut Hopes",Stocks rose sharply Tuesday after highly anticipated inflation numbers came in largely as expected and reinforced expectations that the Federal Reserve will cut interest rates soon.,"Biggest S&P 500 Movers on Tuesday Advancers Spirit Aviation Holdings (FLYY) warned it may be unable to continue operations, citing an insufficient cash supply and difficulties in navigating operational challenges. Shares of the low-cost airline, whic... [18210 chars]",https://www.investopedia.com/dow-jones-today-08122025-11789239,https://www.investopedia.com/thmb/cHIbXNfulBWrvEKw4sL-FcptWtE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-22277232031-629ef0d5ef894388a74cecdec20f17b9.jpg,2025-08-12 12:12:10+00:00,Investopedia,SP500
"S&P 500, Nasdaq end at record closing highs as moderate inflation lifts rate hopes","The S&P 500 and the Nasdaq scored record closing highs on Tuesday, as news that July inflation rose broadly in line with expectations bolstered bets on a Federal Reserve interest rate cut next month.","Summary
Companies Indexes up; Dow 1.1%, S&P 500 1.13%, Nasdaq 1.39%
US core inflation jumps by 3.1% in July
Bank shares rally on rate cut hopes
Alphabet up after Perplexity offers $34.5 billion for Chrome browser
NEW YORK, Aug 12 (Reuters) - The S&P ... [3887 chars]",https://www.reuters.com/business/sp-500-nasdaq-end-record-closing-highs-moderate-inflation-lifts-rate-hopes-2025-08-12/,https://www.reuters.com/resizer/v2/RHPN4YMQXBJ3PKEFYUXU7RWDSQ.jpg?auth=c4fefc7ba3e89d2193fca25bbea07c58ea612fdb911410293bde3c1acea334dc&height=1005&width=1920&quality=80&smart=true,2025-08-12 10:05:00+00:00,Reuters,SP500
S&P 500 Earnings Revisions Hit Highest Positive Momentum Since 2021: What's Behind This Rising Bullish Sentiment Among Executives?,"Upward earnings revisions for the S&P 500, tracked by the SPDR S&P 500 ETF Trust, are now the most positive they've been since 2021.","Upward earnings revisions for the S&P 500, tracked by the SPDR S&P 500 ETF Trust SPY, are now the most positive they've been since 2021, signaling renewed executive and analyst confidence in corporate outlooks.
Upward EPS Revisions Touch Multi-Year H... [1760 chars]",https://www.benzinga.com/markets/equities/25/08/47052838/sp-500-earnings-revisions-hit-highest-positive-momentum-since-2021-whats-behind-this-rising-bullish-sentiment-among-executives,https://cdn.benzinga.com/files/images/story/2025/08/12/SP-500.jpeg?width=1200&height=800&fit=crop,2025-08-12 09:36:00+00:00,Benzinga,SP500
Aktien USA: Dominanz ausgebaut,Der Höhenflug der Tech-Giganten spiegelt sich im S&P 500: Im US-Leitindex hat die Konzentration über die vergangenen Jahre massiv zugenommen.,"Der Chart des Tages – Dominanz ausgebaut Der Höhenflug der Tech-Giganten spiegelt sich im S&P 500: Im US-Leitindex hat die Konzentration über die vergangenen Jahre massiv zugenommen. Frank Heiniger
Quelle: JPMorgan Chase
Jetzt abonnieren und von der ... [1298 chars]",https://www.fuw.ch/aktien-usa-dominanz-ausgebaut-974739397860,"https://cdn.unitycms.io/images/8mzKFDDH4d39ZEr7MrzobT.png?op=ocroped&val=1200,600,1000,773,114,0&sum=FuD1qdOGwIM",2025-08-12 08:40:32+00:00,Finanz und Wirtschaft,SP500
"Analyst sets S&P 500’s path to 6,670",Technical indicators are suggesting that the benchmark S&P 500 may be lining up for more gains in the coming weeks,"Technical indicators are suggesting that the benchmark S&P 500 may be lining up for more gains in the coming weeks, possibly pushing past the 6,600 mark.
Although the index is showing short-term weakness, it remains near all-time highs, having ended ... [2198 chars]",https://finbold.com/analyst-sets-sp-500s-path-to-6670/,https://assets.finbold.com/uploads/2025/08/Analyst-sets-SP-500s-path-to-6670.jpg,2025-08-12 08:33:38+00:00,Finbold,SP500
Gonet: l'actualité des marchés au 12 août,"Dow -0,45%, S&P 500 -0,25%, Nasdaq -0,30%, Russell -0,09%, SOX -0,13%, Eurostoxx -0,30%, SMI +0,03%.","Dow -0,45%, S&P 500 -0,25%, Nasdaq -0,30%, Russell -0,09%, SOX -0,13%, Eurostoxx -0,30%, SMI +0,03%.
C’est un lundi absolument passionnant que vivent les traders hier. Wall Street se met en mode veille, les volumes de trading reculent significativeme... [5514 chars]",https://www.allnews.ch/content/march%C3%A9s/gonet-lactualit%C3%A9-des-march%C3%A9s-au-12-ao%C3%BBt-2,https://www.allnews.ch/sites/default/files/styles/large/public/NUSSBAUMER_Jean_Frederique_RS_0.jpg?h=1851c7f5&itok=bUO0G2PM,2025-08-12 07:10:01+00:00,allnews.ch,SP500
"Warren Buffett's Berkshire Hathaway Lags Market By 25% Since Exit Announcement, Worst Gap Since 2020","Berkshire Hathaway has posted its worst quarterly underperformance against the S&P 500 since 2020, lagging the benchmark by approximately 25%","Berkshire Hathaway Inc. BRK BRK has posted its worst quarterly underperformance against the S&P 500 since 2020, lagging the benchmark by approximately 25 percentage points since Warren Buffett announced his retirement succession plan in May.
Historic... [2312 chars]",https://www.benzinga.com/markets/equities/25/08/47050421/warren-buffetts-berkshire-hathaway-lags-market-by-25-since-exit-announcement-worst-gap-since-2020,https://cdn.benzinga.com/files/images/story/2025/08/12/Warren-Buffett--Chairman-And-Ceo-Of-Berk.jpeg?width=1200&height=800&fit=crop,2025-08-12 05:31:00+00:00,Benzinga,SP500
Closing Bell Movers: Green Dot up 20% after Q2 beat and raise,"In the opening hour of the evening session, U.S. equity futures are down slightly, with S&P 500, Nasdaq 100, and Dow Industrials all slippin...","In the opening hour of the evening session, U.S. equity futures are down slightly, with S&P 500, Nasdaq 100, and Dow Industrials all slipping 0.1%. WTI Crude Oil futures are finding support after briefly falling below $63 per barrel to rise above $64... [1792 chars]",https://markets.businessinsider.com/news/stocks/closing-bell-movers-green-dot-up-20-after-q2-beat-and-raise-1035022772,https://markets.businessinsider.com/apple-touch-icon.png,2025-08-12 03:45:02+00:00,Markets Insider,SP500
"Stocks Slip, With All Eyes on Inflation Data","US stocks slipped below their record highs on Monday as Wall Street waits for an update on inflation: The S&P 500 fell 16 points, or 0.2%, to 6,373. The Dow fell 200...","The highlight of this week for Wall Street is likely to arrive on Tuesday, when the government will report how bad inflation was across the country in July, per the AP. A hot reading could discourage the Federal Reserve from delivering the cuts to in... [1074 chars]",https://www.newser.com/story/373365/stocks-slip-with-all-eyes-on-inflation-data.html,https://img2-azrcdn.newser.com/image/1627543-12-20250811152624.jpeg,2025-08-12 01:26:23+00:00,Newser,SP500
"Wall Street termine en baisse, prises de bénéfices avant l’inflation américaine","Le Dow Jones a lâché 0,45%, l’indice Nasdaq a reculé de 0,30% et l’indice élargi S&P 500 a perdu 0,25%.","Le Dow Jones a lâché 0,45%, l’indice Nasdaq a reculé de 0,30% et l’indice élargi S&P 500 a perdu 0,25%.
La Bourse de New York a clôturé en baisse lundi, les investisseurs se montrant prudents à la veille de la publication d’un nouvel indice d’inflati... [3493 chars]",https://www.allnews.ch/content/march%C3%A9s/wall-street-stagne-%C3%A0-l%E2%80%99ouverture-prudente-avant-l%E2%80%99inflation-am%C3%A9ricaine,https://www.allnews.ch/sites/default/files/styles/large/public/allnews_etats_unis_30_0.jpg?h=3e8863a2&itok=XMOsEPBD,2025-08-11 21:14:20+00:00,allnews.ch,SP500
"S&P 500 Gains and Losses Today: UFC Parent TKO Soars, Intel Stock Rises; Hershey Drops","The S&P 500 slipped 0.3% on Monday, Aug. 11, 2025, ahead of a key inflation report on Tuesday and as President Trump pushed back the deadline for higher China tariffs.","Key Takeaways The S&P 500 slipped 0.3% on Monday, Aug. 11, 2025, ahead of a key inflation report on Tuesday and as President Trump pushed back the deadline for higher China tariffs.
TKO Holdings shares soared after the newly combined Paramount Skydan... [3658 chars]",https://www.investopedia.com/s-and-p-500-gains-and-losses-today-ufc-parent-tko-soars-intel-stock-rises-hershey-drops-11788893,https://www.investopedia.com/thmb/ImWg3oqaq4eN8bTci3f4mRlCqcg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-2229311687-ab169a7acb1640d0a73d72d0aff26f2c.jpg,2025-08-11 20:56:09+00:00,Investopedia,SP500
US stocks slump ahead of key US inflation report,"The Dow Jones Industrial Average slid 0.5 per cent to 43,975, while the S&P 500 Index lost 0.3 per cent. Read more at straitstimes.com.","Sign up now: Get ST's newsletters delivered to your inbox
Stock trader Peter Tuchman ""Einstein of Wall Street"" works on the floor of the New York Stock Exchange at the opening bell on Aug 11, 2025.
NEW YORK - Wall Street stocks tumbled on Aug 11 on i... [1650 chars]",https://www.straitstimes.com/business/companies-markets/us-stocks-slump-ahead-of-key-us-inflation-report,https://cassette.sphdigital.com.sg/image/straitstimes/8b3634dfd8509430f57e26a9cfe7426f1deffbab8bccc1fc82ff8bc44c8bc684,2025-08-11 20:53:28+00:00,The Straits Times,SP500
"Ancora acquisti sull’azionario, sale l’oro, deboli petrolio e rame","Le borse restano ben impostate, con l’S&P 500 in area 6.400 punti, il Ftse Mib è tornato sopra i 41.000 punti, sui massimi di periodo. Sul mercato delle valute…","Nell’ultima riunione la Federal Reserve ha usato toni ancora da falco, rimandando i tagli ai tassi, in un contesto che aveva quindi sostenuto un temporaneo recupero del dollaro. Successivamente, però, i dati sul lavoro Usa (sotto le attese, che lasci... [2508 chars]",https://www.lastampa.it/tuttosoldi/2025/08/11/news/mercati_oro_rame_petrolio-15267826/,https://www.gedistatic.it/content/gnn/img/lastampa/2025/08/11/225313125-d08fffc7-74b1-4640-9c96-1e4742cbf141.jpg,2025-08-11 20:53:18+00:00,La Stampa,SP500
"Wall Street termine en baisse avant l'inflation US, les échanges commerciaux avec la Chine en ligne de mire","* Le Dow Jones cède 0,45%, le S&P-500 0,25% et le Nasdaq 0,30% La Bourse de New York a fini en baisse lundi avant les chiffres de l'inflation aux Etats-Unis et face à l'évolution des échanges commerciaux ent... - 11/08/2025 à 22:18 - Boursorama","Wall Street termine en baisse avant l'inflation US, les échanges commerciaux avec la Chine en ligne de mire
*
Le Dow Jones cède 0,45%, le S&P-500 0,25% et le Nasdaq 0,30%
La Bourse de New York a fini en baisse lundi avant les chiffres de l'inflation ... [3452 chars]",https://www.boursorama.com/bourse/actualites/wall-street-termine-en-baisse-avant-l-inflation-us-les-echanges-commerciaux-avec-la-chine-en-ligne-de-mire-6ac8c258c245c39a4b2d7f59b080b59f,https://www.boursorama.com/bundles/boursoramaui/images/news/trading-news-7.jpg,2025-08-11 20:18:57+00:00,Boursorama,SP500
US stocks slip as Wall Street braces for an update on inflation,NEW YORK (AP) — U.S. stocks slipped below their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 fell 0.2% Monday and is just below its all-time high set two weeks ago.,"NEW YORK (AP) — U.S. stocks slipped below their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 fell 0.2% Monday and is just below its all-time high set two weeks ago.
NEW YORK (AP) — U.S. stocks slipped below the... [4974 chars]",https://www.vancouverisawesome.com/national-business/us-stocks-slip-as-wall-street-braces-for-an-update-on-inflation-11058809,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/08/633fa68ba24b12d3da7dc6140b39b61df4d458d3906831500c4f6876a7151a82.jpg;w=1200;h=800;mode=crop,2025-08-11 20:04:12+00:00,Vancouver Is Awesome,SP500
US stocks slip as Wall Street braces for an update on inflation,NEW YORK (AP) — U.S. stocks slipped below their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 fell 0.2% Monday and is just below its all-time high set two weeks ago.,"NEW YORK (AP) — U.S. stocks slipped below their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 fell 0.2% Monday and is just below its all-time high set two weeks ago. The Dow Jones Industrial Average dipped 0.5%,... [4769 chars]",https://www.elliotlaketoday.com/national-business/us-stocks-slip-as-wall-street-braces-for-an-update-on-inflation-11058799,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/08/633fa68ba24b12d3da7dc6140b39b61df4d458d3906831500c4f6876a7151a82.jpg;w=1200;h=800;mode=crop,2025-08-11 20:04:12+00:00,ElliotLakeToday.com,SP500
US stocks slip as Wall Street braces for an update on inflation,NEW YORK (AP) — U.S. stocks slipped below their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 fell 0.2% Monday and is just below its all-time high set two weeks ago.,"NEW YORK (AP) — U.S. stocks slipped below their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 fell 0.2% Monday and is just below its all-time high set two weeks ago. The Dow Jones Industrial Average dipped 0.5%,... [4769 chars]",https://www.guelphtoday.com/national-business/us-stocks-slip-as-wall-street-braces-for-an-update-on-inflation-11058799,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/08/633fa68ba24b12d3da7dc6140b39b61df4d458d3906831500c4f6876a7151a82.jpg;w=1200;h=800;mode=crop,2025-08-11 20:04:12+00:00,GuelphToday,SP500
US stocks slip as Wall Street braces for an update on inflation,NEW YORK (AP) — U.S. stocks slipped below their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 fell 0.2% Monday and is just below its all-time high set two weeks ago.,"NEW YORK (AP) — U.S. stocks slipped below their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 fell 0.2% Monday and is just below its all-time high set two weeks ago. The Dow Jones Industrial Average dipped 0.5%,... [4769 chars]",https://www.bradfordtoday.ca/national-business/us-stocks-slip-as-wall-street-braces-for-an-update-on-inflation-11058799,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/08/633fa68ba24b12d3da7dc6140b39b61df4d458d3906831500c4f6876a7151a82.jpg;w=1200;h=800;mode=crop,2025-08-11 20:04:12+00:00,BradfordToday,SP500
US stocks slip as Wall Street braces for an update on inflation,NEW YORK (AP) — U.S. stocks slipped below their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 fell 0.2% Monday and is just below its all-time high set two weeks ago.,"NEW YORK (AP) — U.S. stocks slipped below their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 fell 0.2% Monday and is just below its all-time high set two weeks ago. The Dow Jones Industrial Average dipped 0.5%,... [4769 chars]",https://www.sootoday.com/national-business/us-stocks-slip-as-wall-street-braces-for-an-update-on-inflation-11058799,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/08/633fa68ba24b12d3da7dc6140b39b61df4d458d3906831500c4f6876a7151a82.jpg;w=1200;h=800;mode=crop,2025-08-11 20:04:12+00:00,SooToday,SP500
US stocks slip as Wall Street braces for an update on inflation,NEW YORK (AP) — U.S. stocks slipped below their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 fell 0.2% Monday and is just below its all-time high set two weeks ago.,"NEW YORK (AP) — U.S. stocks slipped below their record heights as Wall Street waits for an upcoming update on inflation. The S&P 500 fell 0.2% Monday and is just below its all-time high set two weeks ago. The Dow Jones Industrial Average dipped 0.5%,... [4769 chars]",https://www.baytoday.ca/business/us-stocks-slip-as-wall-street-braces-for-an-update-on-inflation-11058799,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/08/633fa68ba24b12d3da7dc6140b39b61df4d458d3906831500c4f6876a7151a82.jpg;w=1200;h=800;mode=crop,2025-08-11 20:04:12+00:00,BayToday,SP500
